InterestRate,Installment,LogAnnualInc,DebtIncRatio,CreditLineAge,RevBalance,RevUtilization,FICOScore,Purpose,Delinquencies2Yrs,Inquiries6Mnths,Age,Race,Gender,CreditPolicy,PublicRecord,Default,BIN_CreditLineAge,BIN_DebtIncRatio,BIN_FICOScore,BIN_Inquiries6Mnths,BIN_LogAnnualInc,BIN_RevBalance,BIN_RevUtilization
0.099772473,50,11.36586265,22.929989212,3805.3822964,7157.8174139,84.876847054,713.01618939,educational,1,1,66,Black,Male,0,1,1,3,5,3,4,5,3,5
0.0790133425,24.386590509,10.184012237,29.13504524,10504.000074,7605.4260041,46.12822821,721.49146854,all_other,2,13,71,Black,Female,0,0,1,5,5,4,5,1,3,3
0.0556372237,121.31428402,10.188229097,2.4324092564,4539.3688363,46781.288666,80.527743069,727.85909668,all_other,2,10,86,Black,Male,1,0,1,3,1,4,5,1,5,5
0.1897177267,225.09225077,12.184915955,24.275668839,10290.150557,6902.6763152,88.535977004,683.28520388,home_improvement,1,6,0,Asian,Female,0,1,1,5,5,2,5,5,3,5
0.0597508264,34.329012466,11.686746254,27.234993357,1361.6856161,0,66.299277516,714.62159629,educational,1,0,57,Indigenous,Female,1,0,1,1,5,3,2,5,1,4
0.176038476,260.62759525,10.452432543,13.41499147,11230.815414,33618.562911,7.4584246713,661.40298601,all_other,2,12,23,White,Male,1,1,1,5,3,1,5,1,5,1
0.0963055622,50,10.816117216,11.886593843,2318.1703799,32700.581271,96.797645323,779.78126137,small_business,0,9,79,Asian,Male,0,2,1,1,3,5,5,3,5,5
0.1176335336,377.31350669,11.996094352,26.52307096,3055.6566468,0,68.716334276,616.617112,educational,0,15,43,White,Male,1,1,1,2,5,1,5,5,1,4
0.1203587311,595.86268395,10.473201982,18.293914284,1944.5767658,10325.455407,0,786.26909163,major_purchase,2,12,70,Hispanic,Male,0,0,1,1,5,5,5,1,3,1
0.1010625817,183.96898972,12.13560917,22.611914556,686.80970757,14499.525165,0,693.78057489,all_other,3,1,98,Asian,Female,1,1,1,1,5,2,4,5,4,1
0.1919991757,80.789367151,11.067346976,23.37735479,8024.8424542,5155.1248532,0,778.14999472,home_improvement,2,13,88,Hispanic,Male,0,0,1,5,5,5,5,4,2,1
0.1611247167,458.90126332,9.9839189371,27.710970498,3420.0191185,0,100,643.66343947,all_other,1,5,10,Asian,Female,0,1,1,2,5,1,5,1,1,5
0.1352484201,50,10.761145784,28.474564712,244.78743323,1402.1969905,61.634105684,763.79824079,debt_consolidation,1,11,51,Indigenous,Female,1,0,1,1,5,5,5,2,1,4
0.1335914021,778.99809065,11.513432509,14.087739939,2879.0396678,4498.87325,100,710.66058143,educational,1,3,82,Black,Female,1,1,1,2,3,3,5,5,2,5
0.1697472119,635.94240344,11.22957165,25.478624587,1032.2454195,67848.417786,67.037551405,680.75514137,home_improvement,4,7,49,Black,Male,0,0,1,1,5,1,5,4,5,4
0.2158986342,231.83542415,9.4254926069,22.982819791,1083.5827934,24789.095143,89.509975021,740.89927891,all_other,4,13,83,White,Female,0,0,1,1,5,5,5,1,5,5
0.1130282599,323.45837029,11.983437324,20.137487455,17436.117692,0,72.916091789,745.23351726,credit_card,1,0,81,Hispanic,Male,1,1,1,5,5,5,2,5,1,5
0.1499133294,155.94574961,11.278579842,25.532495261,3566.2648408,18322.454005,0,711.04060187,all_other,4,15,7,Indigenous,Male,1,1,1,2,5,3,5,4,4,1
0.0945045012,559.38752598,9.9277363614,24.345541924,3971.8931717,18725.290293,100,704.2943351,major_purchase,3,6,42,White,Male,0,0,1,3,5,3,5,1,4,5
0.1071826245,350.13860572,11.326157799,2.7629381701,181.29079646,36811.750076,48.918655889,701.1819098,educational,4,0,1,Indigenous,Male,1,1,1,1,1,3,2,4,5,3
0.135330774,120.68652755,10.293985446,25.319586853,2353.9352048,6328.3712827,2.1922909362,637.43408871,small_business,0,1,37,White,Male,0,0,1,1,5,1,4,1,3,1
0.1627785738,145.8786902,10.734296644,2.0257271664,1770.7391226,22116.270514,32.836402398,727.50017302,debt_consolidation,1,13,5,Asian,Female,0,1,1,1,1,4,5,2,5,2
0.1397546844,171.51434239,9.8796106838,27.361491362,1299.327132,14799.389538,97.915197071,701.90631929,debt_consolidation,4,7,12,Indigenous,Female,0,0,1,1,5,3,5,1,4,5
0.1447576576,256.24592178,9.8866581667,0,2324.2666713,786.6492941,37.180228267,681.10487877,credit_card,0,5,42,Hispanic,Female,0,1,1,1,1,1,5,1,1,2
0.1048301675,79.079609015,9.9002929998,16.852027564,2195.2308897,4361.2862184,51.286847167,668.08692563,home_improvement,1,5,78,White,Female,1,2,1,1,4,1,5,1,2,3
0.1393935162,50,10.085628596,16.412247808,0,12240.776655,100,649.68920079,educational,4,0,22,Indigenous,Male,1,2,1,1,4,1,2,1,4,5
0.1992257376,408.98738732,10.512801755,17.73620246,2841.8084446,5594.1771018,0,688.36971525,home_improvement,2,4,70,White,Male,0,0,1,2,4,2,5,2,2,1
0.1125093634,743.82791018,9.7253186579,20.709644182,1944.8407484,6866.5673094,22.716722081,691.52418798,credit_card,0,5,16,Indigenous,Female,1,0,1,1,5,2,5,1,3,2
0.1989766525,26.988087942,10.206225015,18.540170829,11504.562569,7950.1051796,100,711.78575684,debt_consolidation,0,6,81,White,Female,0,1,1,5,5,3,5,1,3,5
0.0767672925,20.825971672,9.2929284324,20.895866953,3220.1115933,0,13.988027908,743.27003062,all_other,2,14,96,White,Male,0,0,1,2,5,5,5,1,1,1
0.1086251411,50,10.683237433,17.334746137,4014.4409828,1544.6489893,10.837827315,772.02783545,all_other,2,5,54,White,Female,1,0,1,3,4,5,5,2,1,1
0.2062990354,137.85690909,11.470233503,0,5284.122027,39799.973856,78.565403937,692.83840606,credit_card,3,0,77,White,Male,0,0,1,4,1,2,2,5,5,5
0.1491751196,113.8858637,10.251087901,11.498939487,8285.7540546,149772.14365,100,675.41424033,debt_consolidation,2,7,37,Black,Male,0,0,1,5,3,1,5,1,5,5
0.1434726524,330.40149626,11.814850554,18.115590566,0,32057.597395,53.693829032,657.0489206,debt_consolidation,0,14,18,Hispanic,Male,0,1,1,1,5,1,5,5,5,3
0.1053126274,686.10905714,9.5973576982,0.2267756977,87.321052264,2962.7475034,23.30586844,716.16352083,small_business,3,8,68,White,Male,0,0,1,1,1,4,5,1,2,2
0.2180758023,230.39401057,9.6366454137,23.003169509,2156.6057739,2479.7039901,100,705.33360436,educational,4,3,16,Asian,Male,1,1,1,1,5,3,5,1,2,5
0.2000614554,50,8.9105794214,12.489152154,8012.9461256,3676.1287335,100,713.13549457,major_purchase,1,12,79,Black,Female,1,0,1,5,3,3,5,1,2,5
0.0587461089,606.97125142,11.32381738,17.248505225,12496.198055,688.46824454,93.447877143,679.35720206,major_purchase,0,0,59,Black,Male,1,0,1,5,4,1,2,4,1,5
0.1557484585,47.030860533,10.467272927,21.194234176,3808.6968538,26463.711192,18.044753486,846.6327227,major_purchase,0,4,89,White,Male,0,0,1,3,5,5,5,1,5,1
0.1548329943,61.459510502,11.427358122,10.791938858,13043.207304,5026.8377274,54.642716294,783.90860566,educational,4,12,85,Asian,Male,1,0,1,5,2,5,5,5,2,3
0.110919969,388.3863318,10.604157292,14.269044659,2593.3407248,36925.158432,86.655696261,681.8776974,debt_consolidation,3,1,73,Black,Male,0,0,1,2,3,1,4,2,5,5
0.1056450284,176.95194265,9.469409129,3.6544511367,4831.2734805,24203.501004,56.637713441,676.19019105,major_purchase,0,3,57,Indigenous,Male,0,2,1,4,1,1,5,1,5,4
0.1792654268,827.09406075,10.515822331,21.375378562,1148.025938,0,0,752.87432369,credit_card,0,1,7,White,Male,1,1,1,1,5,5,4,2,1,1
0.1460574754,385.38869601,10.067932658,5.8595724293,2669.626456,99967.042545,74.516660465,704.10569723,major_purchase,2,4,51,Hispanic,Female,0,0,1,2,1,3,5,1,5,5
0.1087011907,569.35112928,8.5736923416,11.797911903,922.88185273,32772.134939,33.654568162,645.19246298,small_business,3,14,41,Hispanic,Female,1,1,1,1,3,1,5,1,5,2
0.0924708705,325.30233186,11.276222587,19.301067974,1978.968655,131484.86699,47.206005326,656.84567305,all_other,2,7,36,Asian,Female,1,2,1,1,5,1,5,4,5,3
0.1297940164,639.76133162,11.504771132,18.776985511,930.66374337,21424.719635,100,703.56099787,educational,4,5,62,Asian,Male,0,2,1,1,5,3,5,5,4,5
0.1142057154,724.11740975,11.885319625,15.307496667,975.94430785,68174.527896,100,647.41940487,all_other,0,1,15,White,Female,0,0,1,1,4,1,4,5,5,5
0.1359111535,848.98694969,11.081885909,27.702549912,4380.3181699,15185.100957,59.740501497,619.70024943,small_business,0,3,67,Hispanic,Female,1,2,1,3,5,1,5,4,4,4
0.0500039218,0.9609162265,10.28058552,21.949761195,3588.5754912,133512.68602,43.23523564,693.08705761,small_business,4,5,24,Asian,Female,0,2,1,2,5,2,5,1,5,3
0.1785622785,129.83971643,9.9593360563,14.347184791,1825.1988331,10989.146121,0,748.56555484,debt_consolidation,3,3,34,Black,Female,1,2,1,1,4,5,5,1,3,1
0.1919110889,659.57062638,11.920201737,24.730608667,2283.1823433,5176.7718545,93.025124518,742.12806017,debt_consolidation,0,2,99,Asian,Female,0,1,1,1,5,5,4,5,2,5
0.2103851006,293.39687787,10.800128787,19.77836557,8148.2169525,9997.5535737,7.4868404529,690.42582822,major_purchase,4,10,55,Asian,Male,0,2,1,5,5,2,5,3,3,1
0.1480251984,1020.6431675,10.610706315,21.833539879,4917.0248046,26151.047848,21.570884342,681.16343706,major_purchase,2,5,47,Hispanic,Female,0,0,1,4,5,1,5,2,5,1
0.0637872974,98.297528248,10.144230817,28.494187238,3378.8943737,25421.955635,40.851918296,713.10124543,credit_card,2,13,28,White,Male,0,1,1,2,5,3,5,1,5,3
0.0311690135,530.0511798,9.4720416428,18.758747403,1445.9652758,10112.730472,21.90701408,648.9064309,major_purchase,4,3,49,Black,Female,1,0,1,1,5,1,5,1,3,2
0.1941561458,57.562966037,11.514803953,0,13755.742387,4494.1440536,44.799377151,723.4407519,all_other,2,7,88,Indigenous,Female,0,1,1,5,1,4,5,5,2,3
0.0503060131,363.77982119,11.514148986,13.481636939,4200.989383,2790.4711783,14.789473124,676.57460766,major_purchase,2,12,88,Asian,Male,1,0,1,3,3,1,5,5,2,1
0.1477506526,34.068063878,10.985248485,12.450938312,4596.0931227,8151.8026667,33.707160754,664.51787101,educational,1,15,56,Asian,Female,1,2,1,3,3,1,5,3,3,2
0.1503921929,113.24112775,11.417293739,14.311727719,3015.8118145,4665.2429894,100,650.60376218,credit_card,1,12,82,Asian,Female,0,1,1,2,4,1,5,5,2,5
0.1532178384,572.19975493,11.382043639,15.358919586,2714.8561607,131043.68532,100,643.17172647,home_improvement,0,12,67,White,Female,0,2,1,2,4,1,5,5,5,5
0.1190920007,50,12.058191392,25.906966974,4256.4897393,2819.3846373,67.016590901,693.81805707,all_other,2,13,74,White,Female,1,1,1,3,5,2,5,5,2,4
0.1775625357,215.93168608,12.577713369,11.327387255,3288.0676369,7567.3967583,74.22283527,679.29651339,educational,1,15,58,White,Male,1,2,1,2,3,1,5,5,3,5
0.051636661,740.62531836,10.735397826,22.49287949,7555.7532732,23666.190492,41.047072413,768.6986935,educational,1,5,83,Black,Female,1,0,1,5,5,5,5,2,5,3
0.1184796114,314.82532019,11.298085889,18.234602862,3418.6718916,25987.465185,86.61576849,717.22803287,all_other,0,10,33,Indigenous,Female,0,2,1,2,5,4,5,4,5,5
0.1805349651,746.91921054,11.364636313,14.15926244,6263.3587529,6885.6944661,79.154849056,650.66404945,debt_consolidation,3,12,72,Hispanic,Male,1,2,1,5,3,1,5,5,3,5
0.1092225969,180.4567461,9.122907114,17.388699124,5811.8780092,19835.383977,100,694.83433033,home_improvement,0,7,29,Black,Female,1,1,1,4,4,2,5,1,4,5
0.1991389684,83.610433946,9.8381442033,7.3547256216,991.60667053,15233.384839,0,729.1763786,credit_card,2,15,21,White,Female,0,1,1,1,2,4,5,1,4,1
0.2153847028,381.56062962,10.663540883,16.832654849,4930.5144607,6247.6914767,97.36302285,696.68872139,small_business,2,5,84,Hispanic,Female,0,2,1,4,4,2,5,2,3,5
0.0729315282,122.99631216,9.6548249962,13.281809357,0,3114.9967163,64.072997426,700.05400309,small_business,4,12,87,Black,Female,1,0,1,1,3,3,5,1,2,4
0.1808250509,282.06928139,10.450535254,26.564736579,12501.725471,30445.56899,100,678.55668655,credit_card,3,11,12,Hispanic,Female,0,1,1,5,5,1,5,1,5,5
0.1619977909,319.64992241,11.365258028,16.809177642,1548.0235722,7895.2023418,96.286886105,662.82684765,credit_card,0,1,76,White,Female,0,2,1,1,4,1,4,5,3,5
0.1160769745,188.21170905,10.708278715,23.466970121,1201.2810983,2019.4183275,68.592378724,735.0604983,credit_card,2,11,34,Hispanic,Male,0,1,1,1,5,4,5,2,1,4
0.1923777813,125.97964614,11.828947163,21.92248593,528.81897022,11122.920752,98.291048495,739.21710979,home_improvement,4,0,37,Indigenous,Male,1,2,1,1,5,5,2,5,3,5
0.0769917873,546.25893531,10.42936637,26.001704766,9037.3178503,12289.690738,50.062747527,709.70466657,small_business,0,12,79,Indigenous,Female,0,0,1,5,5,3,5,1,4,3
0.099803397,183.86749878,10.550367982,26.444496508,6559.4379768,6010.6892283,73.035940325,714.50734992,all_other,2,7,30,Indigenous,Female,0,1,1,5,5,3,5,2,2,5
0.1251251987,96.958573393,10.804164014,12.326208092,4331.4066012,1461.1408002,88.418856926,678.39598339,all_other,3,12,76,White,Female,1,0,1,3,3,1,5,3,1,5
0.0538573378,88.617915728,11.218679206,17.657523018,9784.3719766,10106.208394,100,735.68102782,major_purchase,3,13,35,Indigenous,Male,1,1,1,5,4,4,5,4,3,5
0.0564861374,299.68990709,11.332436212,17.373945994,4616.701207,19115.887924,42.267049864,678.22026063,credit_card,0,0,33,Indigenous,Male,0,1,1,3,4,1,2,4,4,3
0.068783685,151.11649397,11.771168936,29.357436986,4705.2741687,0,41.688421997,771.46048325,major_purchase,0,0,89,White,Female,1,2,1,4,5,5,2,5,1,3
0.146102741,237.74879937,11.532323705,7.5804181713,4545.692449,25532.17444,0,702.20097107,credit_card,1,0,65,Asian,Male,0,2,1,3,2,3,2,5,5,1
0.0434034019,484.08835682,12.334384725,15.993276252,478.18203615,22944.627377,71.405965775,682.07042852,educational,0,13,49,White,Male,0,0,1,1,4,2,5,5,5,5
0.1231737509,623.91790769,10.603116679,14.472827065,7003.3355718,5714.4498332,100,746.74854289,small_business,0,5,16,White,Female,0,1,1,5,4,5,5,2,2,5
0.1124854909,297.91649567,10.297965532,27.153150711,957.67066125,26651.296614,100,672.97448817,credit_card,0,9,66,Indigenous,Female,0,2,1,1,5,1,5,1,5,5
0.0709147727,301.93828663,11.953156756,0,11119.430773,6385.9252625,20.825174983,747.8484256,small_business,4,5,17,Indigenous,Female,1,2,1,5,1,5,5,5,3,1
0.1605468272,357.61919306,10.667454183,2.6272708132,8591.1907543,51010.433958,29.589474049,641.82810198,small_business,0,13,15,Black,Female,0,0,1,5,1,1,5,2,5,2
0.1161517445,72.897479279,10.686871142,15.886179884,7303.1696614,0,56.599634402,679.71449846,debt_consolidation,3,0,60,Indigenous,Female,1,0,1,5,4,1,2,2,1,4
0.1227074452,778.48426607,10.437329904,8.3942690041,9195.613154,22864.216578,57.798694886,734.48423947,all_other,0,9,14,Hispanic,Female,0,0,1,5,2,4,5,1,5,4
0.1561173549,571.88148799,9.7795949967,16.009252449,861.59248096,11269.048589,100,696.69325723,debt_consolidation,3,1,15,White,Female,0,0,1,1,4,2,4,1,3,5
0.1871226584,550.44480973,12.683128413,14.792554851,6489.8103745,4801.6641596,100,695.00732179,small_business,0,2,4,Hispanic,Male,1,1,1,5,4,2,4,5,2,5
0.0821809597,50,11.573547916,21.419349033,3846.6448399,11979.584533,100,711.58897238,credit_card,4,0,1,Asian,Male,1,2,1,3,5,3,2,5,4,5
0.1958562774,83.440866378,11.534957663,13.262810425,0,10776.134467,70.952632119,683.22863152,home_improvement,1,5,60,Black,Male,1,0,1,1,3,2,5,5,3,4
0.0840056243,713.77640004,10.521640089,28.315358153,7256.7897067,11391.642932,100,743.29218332,major_purchase,0,14,75,Hispanic,Male,0,2,1,5,5,5,5,2,3,5
0.0983009134,351.09952928,11.342004937,14.951618066,6080.6178798,2967.2749669,100,688.01382822,debt_consolidation,2,3,41,Black,Male,1,1,1,4,4,2,5,4,2,5
0.2096522379,528.29874006,11.892923936,23.329243968,3107.2845716,14952.333619,91.258524327,754.7261249,major_purchase,0,14,12,Asian,Male,0,0,1,2,5,5,5,5,4,5
0.1623110984,193.7030243,12.272520514,17.507306871,1303.9839872,7474.708635,85.687169703,662.79814079,home_improvement,0,14,46,White,Female,1,1,1,1,4,1,5,5,3,5
0.2022715144,95.889375223,11.120186637,31.932863155,15464.546957,112730.98358,97.742976843,715.63420513,all_other,2,14,74,Indigenous,Female,0,2,1,5,5,3,5,4,5,5
0.1939155461,413.07715703,11.200406429,25.278555232,6391.4036236,0,65.914086475,713.62808305,debt_consolidation,0,10,38,Asian,Female,1,1,1,5,5,3,5,4,1,4
0.2171161021,50,10.139673682,28.977806615,0,2907.0755372,80.497580059,691.43265816,debt_consolidation,2,10,49,Black,Female,1,0,1,1,5,2,5,1,2,5
0.149129846,148.85802379,11.614650905,17.884902529,1745.352444,5941.0026101,0,660.64795765,credit_card,0,12,67,Indigenous,Male,0,0,1,1,4,1,5,5,2,1
0.1545034308,235.98192403,10.000550632,6.5209691689,7115.90238,2294.975185,6.4339060302,702.54141032,debt_consolidation,1,10,18,Black,Female,0,2,1,5,1,3,5,1,1,1
0.1115160657,334.1491253,11.733809962,10.4400401,1384.2535446,2111.8648886,94.302329337,620.83196331,all_other,2,6,9,Black,Male,1,0,1,1,2,1,5,5,1,5
0.0581415699,765.35911237,11.814437243,18.342084054,2783.2359884,65559.707595,88.669935394,668.42003055,major_purchase,0,10,99,Asian,Male,1,2,1,2,5,1,5,5,5,5
0.1237284252,61.561956239,11.608542296,10.979888677,5230.373231,108774.39947,51.831461304,663.18096939,debt_consolidation,2,2,98,White,Female,1,0,1,4,2,1,4,5,5,3
0.2014160379,306.22001141,9.9556698801,16.206041743,4177.0221351,8548.8322294,98.521625669,734.3737972,all_other,3,0,33,White,Male,0,0,1,3,4,4,2,1,3,5
0.2015325534,693.50784148,12.842171589,11.85667036,15055.818218,0,30.856740409,710.27895663,debt_consolidation,0,13,72,Indigenous,Female,0,0,1,5,3,3,5,5,1,2
0.171691699,250.96980632,9.3933628958,21.635409109,6687.1203728,0,54.15932715,722.55767647,home_improvement,2,8,61,White,Male,0,0,1,5,5,4,5,1,1,3
0.2252923193,204.83660908,11.317714286,16.666954395,1454.0453056,39983.447178,100,688.55526336,educational,1,12,44,Asian,Male,0,2,1,1,4,2,5,4,5,5
0.0620367314,223.58641918,10.308325856,11.892508323,9674.4088509,51898.496141,97.913688418,752.56545176,small_business,3,14,65,Asian,Male,0,0,1,5,3,5,5,1,5,5
0.1710805206,388.34243809,12.32031445,25.425448067,10399.099289,19016.471665,69.190079372,712.90731393,small_business,0,7,15,White,Male,0,2,1,5,5,3,5,5,4,4
0.1617464333,255.40604768,10.209993553,14.445747473,9838.0975827,6844.3727234,100,649.69979045,debt_consolidation,3,4,38,White,Female,0,2,1,5,4,1,5,1,3,5
0.1243006438,211.60245111,10.202671908,15.276162709,12629.800827,0,46.126944674,729.00960893,all_other,3,0,95,White,Female,1,0,1,5,4,4,2,1,1,3
0.1448517607,3.300778744,11.000060185,26.302647164,3217.168494,0,51.784709309,611.93615777,all_other,3,0,37,Hispanic,Female,1,0,1,2,5,1,2,3,1,3
0.1216217217,749.4180154,10.966359002,17.907612959,3707.6496275,56970.829366,100,785.76942413,educational,2,14,72,Black,Female,0,1,1,3,4,5,5,3,5,5
0.0705756592,515.03315222,10.194680137,12.753839381,2970.9978592,0,13.886143738,643.53209122,debt_consolidation,0,3,17,Black,Female,1,0,1,2,3,1,5,1,1,1
0.1828285247,183.0777454,10.844570046,28.222894221,0,5118.4191734,100,630.37741696,debt_consolidation,0,14,30,White,Female,1,1,1,1,5,1,5,3,2,5
0.0886517077,257.51805362,11.092987227,15.246752527,754.36545392,8761.8959372,10.74616875,695.43260234,small_business,3,8,67,White,Female,0,1,1,1,4,2,5,4,3,1
0.1436024458,47.884713188,11.437570913,24.397334983,0,2276.3216725,82.975476499,703.68505967,small_business,2,8,79,Asian,Male,1,2,1,1,5,3,5,5,1,5
0.1835438407,29.135457921,8.9319172524,14.436174901,0,122291.74719,100,693.14392456,debt_consolidation,1,4,37,White,Male,0,1,1,1,4,2,5,1,5,5
0.0905947498,50,11.478978917,25.584159964,5323.3761931,11971.386863,37.794286673,779.53983515,home_improvement,0,8,10,Black,Female,0,1,1,4,5,5,5,5,4,2
0.0939497823,332.21598208,10.87204567,17.461733529,1583.2824875,37938.93836,100,628.8079034,small_business,1,8,61,Indigenous,Male,0,0,1,1,4,1,5,3,5,5
0.2133776039,1159.9450475,11.79141347,4.8542836847,1205.1233561,21677.937732,100,712.27684106,debt_consolidation,0,2,11,Asian,Male,1,1,1,1,1,3,4,5,4,5
0.1510842109,371.07166616,10.790554989,24.153515391,510.47557342,2951.6272477,0,669.57007995,major_purchase,3,1,42,Asian,Male,0,0,1,1,5,1,4,2,2,1
0.2252622546,758.11160315,9.8406721312,12.83470056,4463.5666971,0,81.635000804,675.00189955,all_other,3,12,46,Indigenous,Female,1,0,1,3,3,1,5,1,1,5
0.2028500755,82.154118441,11.144942739,16.800757733,4074.421317,64974.654643,15.207860819,622.18309899,all_other,2,12,19,White,Female,1,1,1,3,4,1,5,4,5,1
0.118026807,170.07712056,12.020446751,18.568348613,2661.5067756,38669.501518,0,776.26817329,small_business,0,15,97,Asian,Male,1,2,1,2,5,5,5,5,5,1
0.0748419021,130.9736707,11.237826932,20.884022085,11144.72469,97148.335123,74.426191494,643.97448037,debt_consolidation,3,0,100,Indigenous,Female,1,2,1,5,5,1,2,4,5,5
0.0953154314,293.0744,10.742459333,19.037924321,4442.9901092,6611.3299645,45.342944586,698.49658204,home_improvement,1,3,60,Indigenous,Male,1,1,1,3,5,2,5,2,3,3
0.1468658864,309.28763384,11.833753944,22.673738221,680.48924256,40517.615132,73.342355663,697.54501318,debt_consolidation,0,5,77,Asian,Female,1,1,1,1,5,2,5,5,5,5
0.1382101009,296.55766319,11.488082209,20.847054611,7023.8868521,25084.242165,61.513880695,624.69853508,home_improvement,0,10,65,Hispanic,Female,0,2,1,5,5,1,5,5,5,4
0.1906719971,130.95245797,9.9526814635,23.511939576,12185.825272,1693.9443071,100,709.89616514,small_business,2,3,1,Indigenous,Male,0,0,1,5,5,3,5,1,1,5
0.0642662818,101.80694562,11.665031104,0,5489.075721,25841.168048,37.97344335,637.32365979,educational,0,13,13,Asian,Male,0,1,1,4,1,1,5,5,5,2
0.0846311156,268.83920772,9.2906557339,7.8438513667,9231.6289279,7447.7101526,70.762620476,714.16800177,major_purchase,1,2,67,Hispanic,Male,0,2,1,5,2,3,4,1,3,4
0.1703753736,358.0697731,12.31157647,3.2285575845,3314.824334,44644.975443,100,679.85626913,home_improvement,0,1,12,Asian,Female,0,1,1,2,1,1,4,5,5,5
0.0826745212,26.593951165,11.43957633,16.534068019,11886.845408,6251.1005876,36.701719475,678.71870299,all_other,3,3,56,Hispanic,Female,1,2,1,5,4,1,5,5,3,2
0.0501446775,1073.5136846,10.768953551,20.672867767,1631.0365704,0,42.071828618,629.07009916,credit_card,1,8,36,Asian,Male,1,2,1,1,5,1,5,2,1,3
0.1030655621,816.2450632,10.987802869,19.250336266,370.50881968,15224.673897,80.303391121,752.68422793,small_business,3,9,0,Indigenous,Male,1,2,1,1,5,5,5,3,4,5
